timestamp,idFrame,downlink_delay(s),deviceSimbolicAppAddress_,speed,roadID,AppName,ueAppPort,nbRcvMsg, from,nb_neighbor
1.253,2,0.0024950648,car[18],traciVehicle->getSpeed(),4006684,test,4009,3,pong,1
1.2535,1,0.0024968296,car[11],traciVehicle->getSpeed(),37591481,test,4009,3,car[15],1
1.2535,2,0.002496772,car[15],traciVehicle->getSpeed(),-113939241,test,4009,3,pong,1
1.254,2,0.0024987968,car[8],traciVehicle->getSpeed(),-5445204#2,test,4009,1,pong,0
1.254,2,0.0024963568,car[16],traciVehicle->getSpeed(),30405358#1,test,4009,1,pong,0
1.2545,2,0.002496772,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,2,pong,1
1.2545,1,0.0024968296,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133918,car[14],1
1.256,1,0.0024968296,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,3,car[17],1
1.256,2,0.002496772,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133917,pong,1
1.257,2,0.0024987968,car[0],traciVehicle->getSpeed(),30405358#0,test,4009,625,pong,0
1.2605,3,0.002496772,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1231,pong,1
1.2605,3,0.0024951224,car[2],traciVehicle->getSpeed(),4006683,test,4009,2,pong,0
1.2605,3,0.0024933576,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195211,pong,1
1.2605,1,0.0024934152,car[9],traciVehicle->getSpeed(),4006691,test,4009,4,car[5],1
1.2605,1,0.0024968296,car[18],traciVehicle->getSpeed(),4006684,test,4009,4,car[1],1
1.261,2,0.0024955952,car[10],traciVehicle->getSpeed(),4006705#1,test,4009,1,pong,0
1.2615,3,0.0024987968,car[3],traciVehicle->getSpeed(),-4006740,test,4009,885575346,pong,0
1.2615,3,0.0024963568,car[4],traciVehicle->getSpeed(),4900739#1,test,4009,1251184416,pong,0
1.2615,3,0.0024946496,car[7],traciVehicle->getSpeed(),25472299,test,4009,2,pong,0
1.262,3,0.002496772,car[11],traciVehicle->getSpeed(),37591481,test,4009,4,pong,1
1.262,3,0.0024951224,car[12],traciVehicle->getSpeed(),4047378,test,4009,2,pong,0
1.262,1,0.0024968296,car[15],traciVehicle->getSpeed(),-113939241,test,4009,4,car[11],1
1.2625,3,0.0024968296,car[6],traciVehicle->getSpeed(),4006702#2,test,4009,2,pong,0
1.263,1,0.0024951224,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1232,car[18],1
1.263,3,0.0024968296,car[13],traciVehicle->getSpeed(),10425130,test,4009,2,pong,0
1.263,3,0.0024950648,car[18],traciVehicle->getSpeed(),4006684,test,4009,5,pong,1
1.2635,1,0.0024968296,car[11],traciVehicle->getSpeed(),37591481,test,4009,5,car[15],1
1.2635,3,0.002496772,car[15],traciVehicle->getSpeed(),-113939241,test,4009,5,pong,1
1.264,1,0.0024968296,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195210,car[9],1
1.264,3,0.002496772,car[9],traciVehicle->getSpeed(),4006691,test,4009,5,pong,1
1.264,3,0.0024951224,car[16],traciVehicle->getSpeed(),30405358#1,test,4009,2,pong,0
1.2645,3,0.0024968296,car[8],traciVehicle->getSpeed(),-5445204#2,test,4009,2,pong,0
1.265,3,0.002496772,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,4,pong,1
1.265,1,0.0024968296,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133916,car[14],1
1.266,1,0.0024968296,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,5,car[17],1
1.266,3,0.002496772,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133915,pong,1
1.2675,3,0.0024987968,car[0],traciVehicle->getSpeed(),30405358#0,test,4009,626,pong,0
1.2685,3,0.0024968296,car[10],traciVehicle->getSpeed(),4006705#1,test,4009,2,pong,0
1.2705,4,0.002496772,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1233,pong,1
1.2705,4,0.0024951224,car[2],traciVehicle->getSpeed(),4006683,test,4009,3,pong,0
1.2705,4,0.0024933576,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195209,pong,1
1.2705,1,0.0024934152,car[9],traciVehicle->getSpeed(),4006691,test,4009,6,car[5],1
1.2705,1,0.0024968296,car[18],traciVehicle->getSpeed(),4006684,test,4009,6,car[1],1
1.271,4,0.0024968296,car[3],traciVehicle->getSpeed(),-4006740,test,4009,885575347,pong,0
1.271,4,0.002493888,car[7],traciVehicle->getSpeed(),25472299,test,4009,3,pong,0
1.2715,4,0.0024987968,car[4],traciVehicle->getSpeed(),4900739#1,test,4009,1251184417,pong,0
1.2715,4,0.0024963568,car[12],traciVehicle->getSpeed(),4047378,test,4009,3,pong,0
1.272,4,0.0024968296,car[6],traciVehicle->getSpeed(),4006702#2,test,4009,3,pong,0
1.272,4,0.0024950648,car[11],traciVehicle->getSpeed(),37591481,test,4009,6,pong,1
1.272,1,0.0024951224,car[15],traciVehicle->getSpeed(),-113939241,test,4009,6,car[11],1
1.2725,1,0.0024955952,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195208,car[9],1
1.2725,4,0.0024955376,car[9],traciVehicle->getSpeed(),4006691,test,4009,7,pong,1
1.273,1,0.0024951224,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1234,car[18],1
1.273,4,0.0024968296,car[13],traciVehicle->getSpeed(),10425130,test,4009,3,pong,0
1.273,4,0.0024950648,car[18],traciVehicle->getSpeed(),4006684,test,4009,7,pong,1
1.2735,1,0.0024968296,car[11],traciVehicle->getSpeed(),37591481,test,4009,7,car[15],1
1.2735,4,0.002496772,car[15],traciVehicle->getSpeed(),-113939241,test,4009,7,pong,1
1.274,4,0.0024987968,car[8],traciVehicle->getSpeed(),-5445204#2,test,4009,3,pong,0
1.274,4,0.0024963568,car[16],traciVehicle->getSpeed(),30405358#1,test,4009,3,pong,0
1.2745,4,0.002496772,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,6,pong,1
1.2745,1,0.0024968296,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133914,car[14],1
1.275,4,0.0024968296,car[10],traciVehicle->getSpeed(),4006705#1,test,4009,3,pong,0
1.277,4,0.0024987968,car[0],traciVehicle->getSpeed(),30405358#0,test,4009,627,pong,0
1.279,1,0.0024968296,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,7,car[17],1
1.279,4,0.002496772,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133913,pong,1
1.2805,5,0.002496772,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1235,pong,1
1.2805,5,0.0024951224,car[2],traciVehicle->getSpeed(),4006683,test,4009,4,pong,0
1.2805,5,0.0024933576,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195207,pong,1
1.2805,1,0.0024934152,car[9],traciVehicle->getSpeed(),4006691,test,4009,8,car[5],1
1.2805,1,0.0024968296,car[18],traciVehicle->getSpeed(),4006684,test,4009,8,car[1],1
1.281,5,0.0024968296,car[3],traciVehicle->getSpeed(),-4006740,test,4009,885575348,pong,0
1.281,5,0.002493888,car[7],traciVehicle->getSpeed(),25472299,test,4009,4,pong,0
1.2815,5,0.0024987968,car[4],traciVehicle->getSpeed(),4900739#1,test,4009,1251184418,pong,0
1.2815,5,0.0024951224,car[12],traciVehicle->getSpeed(),4047378,test,4009,4,pong,0
1.282,5,0.0024968296,car[6],traciVehicle->getSpeed(),4006702#2,test,4009,4,pong,0
1.282,5,0.002496328,car[11],traciVehicle->getSpeed(),37591481,test,4009,8,pong,1
1.282,1,0.0024963856,car[15],traciVehicle->getSpeed(),-113939241,test,4009,8,car[11],1
1.2825,1,0.0024955952,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195206,car[9],1
1.2825,5,0.0024955376,car[9],traciVehicle->getSpeed(),4006691,test,4009,9,pong,1
1.283,1,0.0024951224,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1236,car[18],1
1.283,5,0.0024968296,car[13],traciVehicle->getSpeed(),10425130,test,4009,4,pong,0
1.283,5,0.0024950648,car[18],traciVehicle->getSpeed(),4006684,test,4009,9,pong,1
1.2835,1,0.0024968296,car[11],traciVehicle->getSpeed(),37591481,test,4009,9,car[15],1
1.2835,5,0.002496772,car[15],traciVehicle->getSpeed(),-113939241,test,4009,9,pong,1
1.284,5,0.0024987968,car[8],traciVehicle->getSpeed(),-5445204#2,test,4009,4,pong,0
1.284,5,0.0024963568,car[16],traciVehicle->getSpeed(),30405358#1,test,4009,4,pong,0
1.2845,5,0.002496772,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,8,pong,1
1.2845,1,0.0024968296,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133912,car[14],1
1.285,5,0.0024968296,car[10],traciVehicle->getSpeed(),4006705#1,test,4009,4,pong,0
1.287,5,0.0024987968,car[0],traciVehicle->getSpeed(),30405358#0,test,4009,628,pong,0
1.289,1,0.0024968296,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,9,car[17],1
1.289,5,0.002496772,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133911,pong,1
1.2905,6,0.002496772,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1237,pong,1
1.2905,6,0.0024951224,car[2],traciVehicle->getSpeed(),4006683,test,4009,5,pong,0
1.2905,6,0.0024933576,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195205,pong,1
1.2905,1,0.0024934152,car[9],traciVehicle->getSpeed(),4006691,test,4009,10,car[5],1
1.2905,1,0.0024968296,car[18],traciVehicle->getSpeed(),4006684,test,4009,10,car[1],1
1.291,6,0.0024968296,car[3],traciVehicle->getSpeed(),-4006740,test,4009,885575349,pong,0
1.291,6,0.002493888,car[7],traciVehicle->getSpeed(),25472299,test,4009,5,pong,0
1.2915,6,0.0024987968,car[4],traciVehicle->getSpeed(),4900739#1,test,4009,1251184419,pong,0
1.2915,6,0.0024951224,car[12],traciVehicle->getSpeed(),4047378,test,4009,5,pong,0
1.292,6,0.0024968296,car[6],traciVehicle->getSpeed(),4006702#2,test,4009,5,pong,0
1.292,6,0.002496328,car[11],traciVehicle->getSpeed(),37591481,test,4009,10,pong,1
1.292,1,0.0024963856,car[15],traciVehicle->getSpeed(),-113939241,test,4009,10,car[11],1
1.2925,1,0.0024955952,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195204,car[9],1
1.2925,6,0.0024955376,car[9],traciVehicle->getSpeed(),4006691,test,4009,11,pong,1
1.293,1,0.0024951224,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1238,car[18],1
1.293,6,0.0024968296,car[13],traciVehicle->getSpeed(),10425130,test,4009,5,pong,0
1.293,6,0.0024950648,car[18],traciVehicle->getSpeed(),4006684,test,4009,11,pong,1
1.2935,1,0.0024968296,car[11],traciVehicle->getSpeed(),37591481,test,4009,11,car[15],1
1.2935,6,0.002496772,car[15],traciVehicle->getSpeed(),-113939241,test,4009,11,pong,1
1.294,6,0.0024987968,car[8],traciVehicle->getSpeed(),-5445204#2,test,4009,5,pong,0
1.294,6,0.0024963568,car[16],traciVehicle->getSpeed(),30405358#1,test,4009,5,pong,0
1.2945,6,0.002496772,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,10,pong,1
1.2945,1,0.0024968296,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133910,car[14],1
1.295,6,0.0024968296,car[10],traciVehicle->getSpeed(),4006705#1,test,4009,5,pong,0
1.296,1,0.0024968296,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,11,car[17],1
1.296,6,0.002496772,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133909,pong,1
1.3,6,0.0024987968,car[0],traciVehicle->getSpeed(),30405358#0,test,4009,629,pong,0
1.3005,7,0.002496772,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1239,pong,1
1.3005,7,0.0024951224,car[2],traciVehicle->getSpeed(),4006683,test,4009,6,pong,0
1.3005,7,0.0024933576,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195203,pong,1
1.3005,1,0.0024934152,car[9],traciVehicle->getSpeed(),4006691,test,4009,12,car[5],1
1.3005,1,0.0024968296,car[18],traciVehicle->getSpeed(),4006684,test,4009,12,car[1],1
1.301,7,0.0024968296,car[3],traciVehicle->getSpeed(),-4006740,test,4009,885575350,pong,0
1.301,7,0.002493888,car[7],traciVehicle->getSpeed(),25472299,test,4009,6,pong,0
1.3015,7,0.0024987968,car[4],traciVehicle->getSpeed(),4900739#1,test,4009,1251184420,pong,0
1.3015,7,0.0024951224,car[12],traciVehicle->getSpeed(),4047378,test,4009,6,pong,0
1.302,7,0.0024968296,car[6],traciVehicle->getSpeed(),4006702#2,test,4009,6,pong,0
1.302,7,0.002496328,car[11],traciVehicle->getSpeed(),37591481,test,4009,12,pong,1
1.302,1,0.0024963856,car[15],traciVehicle->getSpeed(),-113939241,test,4009,12,car[11],1
1.3025,1,0.0024955952,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195202,car[9],1
1.3025,7,0.0024955376,car[9],traciVehicle->getSpeed(),4006691,test,4009,13,pong,1
1.303,1,0.0024968296,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1240,car[18],1
1.303,7,0.002496772,car[18],traciVehicle->getSpeed(),4006684,test,4009,13,pong,1
1.3035,1,0.0024968296,car[11],traciVehicle->getSpeed(),37591481,test,4009,13,car[15],1
1.3035,7,0.002496772,car[15],traciVehicle->getSpeed(),-113939241,test,4009,13,pong,1
1.304,7,0.0024987968,car[8],traciVehicle->getSpeed(),-5445204#2,test,4009,6,pong,0
1.304,7,0.0024963568,car[16],traciVehicle->getSpeed(),30405358#1,test,4009,6,pong,0
1.3045,7,0.002496772,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,12,pong,1
1.3045,1,0.0024968296,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133908,car[14],1
1.306,7,0.0024968296,car[13],traciVehicle->getSpeed(),10425130,test,4009,6,pong,0
1.306,1,0.0024951224,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,13,car[17],1
1.306,7,0.0024950648,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133907,pong,1
1.307,7,0.0024987968,car[0],traciVehicle->getSpeed(),30405358#0,test,4009,630,pong,0
1.308,7,0.0024968296,car[10],traciVehicle->getSpeed(),4006705#1,test,4009,6,pong,0
1.3105,8,0.002496772,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1241,pong,1
1.3105,8,0.0024951224,car[2],traciVehicle->getSpeed(),4006683,test,4009,7,pong,0
1.3105,8,0.0024933576,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195201,pong,1
1.3105,1,0.0024934152,car[9],traciVehicle->getSpeed(),4006691,test,4009,14,car[5],1
1.3105,1,0.0024968296,car[18],traciVehicle->getSpeed(),4006684,test,4009,14,car[1],1
1.311,8,0.0024968296,car[3],traciVehicle->getSpeed(),-4006740,test,4009,885575351,pong,0
1.311,8,0.002493888,car[7],traciVehicle->getSpeed(),25472299,test,4009,7,pong,0
1.3115,8,0.0024987968,car[4],traciVehicle->getSpeed(),4900739#1,test,4009,1251184421,pong,0
1.3115,8,0.0024951224,car[12],traciVehicle->getSpeed(),4047378,test,4009,7,pong,0
1.312,8,0.0024968296,car[6],traciVehicle->getSpeed(),4006702#2,test,4009,7,pong,0
1.312,8,0.002496328,car[11],traciVehicle->getSpeed(),37591481,test,4009,14,pong,1
1.312,1,0.0024963856,car[15],traciVehicle->getSpeed(),-113939241,test,4009,14,car[11],1
1.3125,1,0.0024955952,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195200,car[9],1
1.3125,8,0.0024955376,car[9],traciVehicle->getSpeed(),4006691,test,4009,15,pong,1
1.313,1,0.0024968296,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1242,car[18],1
1.313,8,0.002496772,car[18],traciVehicle->getSpeed(),4006684,test,4009,15,pong,1
1.3135,1,0.0024968296,car[11],traciVehicle->getSpeed(),37591481,test,4009,15,car[15],1
1.3135,8,0.002496772,car[15],traciVehicle->getSpeed(),-113939241,test,4009,15,pong,1
1.314,8,0.0024987968,car[8],traciVehicle->getSpeed(),-5445204#2,test,4009,7,pong,0
1.314,8,0.0024963568,car[16],traciVehicle->getSpeed(),30405358#1,test,4009,7,pong,0
1.3145,8,0.002496772,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,14,pong,1
1.3145,1,0.0024968296,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133906,car[14],1
1.315,8,0.0024968296,car[10],traciVehicle->getSpeed(),4006705#1,test,4009,7,pong,0
1.316,8,0.0024968296,car[13],traciVehicle->getSpeed(),10425130,test,4009,7,pong,0
1.316,1,0.0024951224,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,15,car[17],1
1.316,8,0.0024950648,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133905,pong,1
1.317,8,0.0024987968,car[0],traciVehicle->getSpeed(),30405358#0,test,4009,631,pong,0
1.3205,9,0.002496772,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1243,pong,1
1.3205,9,0.0024951224,car[2],traciVehicle->getSpeed(),4006683,test,4009,8,pong,0
1.3205,9,0.0024933576,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195199,pong,1
1.3205,1,0.0024934152,car[9],traciVehicle->getSpeed(),4006691,test,4009,16,car[5],1
1.3205,1,0.0024968296,car[18],traciVehicle->getSpeed(),4006684,test,4009,16,car[1],1
1.321,9,0.0024968296,car[3],traciVehicle->getSpeed(),-4006740,test,4009,885575352,pong,0
1.321,9,0.002493888,car[7],traciVehicle->getSpeed(),25472299,test,4009,8,pong,0
1.3215,9,0.0024987968,car[4],traciVehicle->getSpeed(),4900739#1,test,4009,1251184422,pong,0
1.3215,9,0.0024951224,car[12],traciVehicle->getSpeed(),4047378,test,4009,8,pong,0
1.322,9,0.0024968296,car[6],traciVehicle->getSpeed(),4006702#2,test,4009,8,pong,0
1.322,9,0.002496328,car[11],traciVehicle->getSpeed(),37591481,test,4009,16,pong,1
1.322,1,0.0024963856,car[15],traciVehicle->getSpeed(),-113939241,test,4009,16,car[11],1
1.3225,1,0.0024955952,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195198,car[9],1
1.3225,9,0.0024955376,car[9],traciVehicle->getSpeed(),4006691,test,4009,17,pong,1
1.323,1,0.0024951224,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1244,car[18],1
1.323,9,0.0024968296,car[13],traciVehicle->getSpeed(),10425130,test,4009,8,pong,0
1.323,9,0.0024950648,car[18],traciVehicle->getSpeed(),4006684,test,4009,17,pong,1
1.3235,1,0.0024968296,car[11],traciVehicle->getSpeed(),37591481,test,4009,17,car[15],1
1.3235,9,0.002496772,car[15],traciVehicle->getSpeed(),-113939241,test,4009,17,pong,1
1.324,9,0.0024987968,car[8],traciVehicle->getSpeed(),-5445204#2,test,4009,8,pong,0
1.324,9,0.0024963568,car[16],traciVehicle->getSpeed(),30405358#1,test,4009,8,pong,0
1.3245,9,0.002496772,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,16,pong,1
1.3245,1,0.0024968296,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133904,car[14],1
1.325,9,0.0024968296,car[10],traciVehicle->getSpeed(),4006705#1,test,4009,8,pong,0
1.326,1,0.0024968296,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,17,car[17],1
1.326,9,0.002496772,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133903,pong,1
1.327,9,0.0024987968,car[0],traciVehicle->getSpeed(),30405358#0,test,4009,632,pong,0
1.3305,10,0.002496772,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1245,pong,1
1.3305,10,0.0024951224,car[2],traciVehicle->getSpeed(),4006683,test,4009,9,pong,0
1.3305,10,0.0024933576,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195197,pong,1
1.3305,1,0.0024934152,car[9],traciVehicle->getSpeed(),4006691,test,4009,18,car[5],1
1.3305,1,0.0024968296,car[18],traciVehicle->getSpeed(),4006684,test,4009,18,car[1],1
1.331,10,0.0024968296,car[3],traciVehicle->getSpeed(),-4006740,test,4009,885575353,pong,0
1.331,10,0.002493888,car[7],traciVehicle->getSpeed(),25472299,test,4009,9,pong,0
1.3315,10,0.0024987968,car[4],traciVehicle->getSpeed(),4900739#1,test,4009,1251184423,pong,0
1.3315,10,0.0024951224,car[12],traciVehicle->getSpeed(),4047378,test,4009,9,pong,0
1.332,10,0.0024968296,car[6],traciVehicle->getSpeed(),4006702#2,test,4009,9,pong,0
1.332,10,0.002496328,car[11],traciVehicle->getSpeed(),37591481,test,4009,18,pong,1
1.332,1,0.0024963856,car[15],traciVehicle->getSpeed(),-113939241,test,4009,18,car[11],1
1.3325,1,0.0024955952,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195196,car[9],1
1.3325,10,0.0024955376,car[9],traciVehicle->getSpeed(),4006691,test,4009,19,pong,1
1.333,1,0.0024951224,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1246,car[18],1
1.333,10,0.0024968296,car[13],traciVehicle->getSpeed(),10425130,test,4009,9,pong,0
1.333,10,0.0024950648,car[18],traciVehicle->getSpeed(),4006684,test,4009,19,pong,1
1.3335,1,0.0024968296,car[11],traciVehicle->getSpeed(),37591481,test,4009,19,car[15],1
1.3335,10,0.002496772,car[15],traciVehicle->getSpeed(),-113939241,test,4009,19,pong,1
1.334,10,0.0024987968,car[8],traciVehicle->getSpeed(),-5445204#2,test,4009,9,pong,0
1.334,10,0.0024963568,car[16],traciVehicle->getSpeed(),30405358#1,test,4009,9,pong,0
1.3345,10,0.002496772,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,18,pong,1
1.3345,1,0.0024968296,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133902,car[14],1
1.336,1,0.0024968296,car[14],traciVehicle->getSpeed(),-3998615#0,test,4009,19,car[17],1
1.336,10,0.002496772,car[17],traciVehicle->getSpeed(),-3998615#1,test,4009,-1342133901,pong,1
1.337,10,0.0024987968,car[0],traciVehicle->getSpeed(),30405358#0,test,4009,633,pong,0
1.3375,10,0.0024968296,car[10],traciVehicle->getSpeed(),4006705#1,test,4009,9,pong,0
1.3405,11,0.002496772,car[1],traciVehicle->getSpeed(),-4006683,test,4009,1247,pong,1
1.3405,11,0.0024951224,car[2],traciVehicle->getSpeed(),4006683,test,4009,10,pong,0
1.3405,11,0.0024933576,car[5],traciVehicle->getSpeed(),-29900565#0,test,4009,-1431195195,pong,1
1.3405,1,0.0024934152,car[9],traciVehicle->getSpeed(),4006691,test,4009,20,car[5],1
1.3405,1,0.0024968296,car[18],traciVehicle->getSpeed(),4006684,test,4009,20,car[1],1
1.341,11,0.0024968296,car[3],traciVehicle->getSpeed(),-4006740,test,4009,885575354,pong,0
1.341,11,0.002493888,car[7],traciVehicle->getSpeed(),25472299,test,4009,10,pong,0
1.3415,11,0.0024987968,car[4],traciVehicle->getSpeed(),4900739#1,test,4009,1251184424,pong,0
