timestamp,ueAppPort,destination,packet_size_to_send(B),payload_size_to_send(B), idFrame, distance, neig
1.238002984,4009,car[2],1,1,0,257.049,8
1.238002984,4009,car[5],1,1,0,603.441,8
1.238002984,4009,car[7],1,1,0,708.114,8
1.238002984,4009,car[9],1,1,0,590.926,8
1.238002984,4009,car[11],1,1,0,490.205,8
1.238002984,4009,car[13],1,1,0,305.634,8
1.238002984,4009,car[15],1,1,0,696.897,8
1.238002984,4009,car[18],1,1,0,61.9839,8
1.2380046912,4009,car[1],1,1,0,257.049,8
1.2380046912,4009,car[3],1,1,0,654.164,8
1.2380046912,4009,car[5],1,1,0,590.445,8
1.2380046912,4009,car[7],1,1,0,520.384,8
1.2380046912,4009,car[9],1,1,0,580.659,8
1.2380046912,4009,car[11],1,1,0,740.784,8
1.2380046912,4009,car[13],1,1,0,491.205,8
1.2380046912,4009,car[18],1,1,0,254.7,8
1.2380063984,4009,car[1],1,1,0,603.441,8
1.2380063984,4009,car[2],1,1,0,590.445,8
1.2380063984,4009,car[4],1,1,0,333.182,8
1.2380063984,4009,car[7],1,1,0,452.355,8
1.2380063984,4009,car[8],1,1,0,695.058,8
1.2380063984,4009,car[9],1,1,0,13.0384,8
1.2380063984,4009,car[13],1,1,0,451.886,8
1.2380063984,4009,car[18],1,1,0,541.853,8
1.238502984,4009,car[2],1,1,0,654.164,2
1.238502984,4009,car[12],1,1,0,735.965,2
1.2385059256,4009,car[1],1,1,0,708.114,8
1.2385059256,4009,car[2],1,1,0,520.384,8
1.2385059256,4009,car[4],1,1,0,548.876,8
1.2385059256,4009,car[5],1,1,0,452.355,8
1.2385059256,4009,car[9],1,1,0,454.582,8
1.2385059256,4009,car[14],1,1,0,687.554,8
1.2385059256,4009,car[17],1,1,0,576.534,8
1.2385059256,4009,car[18],1,1,0,666.123,8
1.2390010168,4009,car[5],1,1,0,333.182,4
1.2390010168,4009,car[7],1,1,0,548.876,4
1.2390010168,4009,car[9],1,1,0,346.144,4
1.2390010168,4009,car[16],1,1,0,682.397,4
1.2390046912,4009,car[3],1,1,0,735.965,3
1.2390046912,4009,car[14],1,1,0,438.649,3
1.2390046912,4009,car[17],1,1,0,484.823,3
1.239502984,4009,car[10],1,1,0,544.868,3
1.239502984,4009,car[14],1,1,0,434.633,3
1.239502984,4009,car[17],1,1,0,486.695,3
1.239503428,4009,car[1],1,1,0,490.205,5
1.239503428,4009,car[2],1,1,0,740.784,5
1.239503428,4009,car[13],1,1,0,503.707,5
1.239503428,4009,car[15],1,1,0,214.457,5
1.239503428,4009,car[18],1,1,0,519.443,5
1.240002984,4009,car[1],1,1,0,590.926,8
1.240002984,4009,car[2],1,1,0,580.659,8
1.240002984,4009,car[4],1,1,0,346.144,8
1.240002984,4009,car[5],1,1,0,13.0384,8
1.240002984,4009,car[7],1,1,0,454.582,8
1.240002984,4009,car[8],1,1,0,692.78,8
1.240002984,4009,car[13],1,1,0,439.21,8
1.240002984,4009,car[18],1,1,0,529.295,8
1.240502984,4009,car[1],1,1,0,305.634,8
1.240502984,4009,car[2],1,1,0,491.205,8
1.240502984,4009,car[5],1,1,0,451.886,8
1.240502984,4009,car[8],1,1,0,657.66,8
1.240502984,4009,car[9],1,1,0,439.21,8
